meal_id	meal_name	meal_type	diet_type	prep_time_min	ingredients
5657	Salmon Couscous Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":12,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":37,"g":60}]
5658	Salmon Pasta Bowl (Bell Peppers + tomato)	dinner	non-vegetarian	28	[{"id":88,"g":160},{"id":13,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":53,"g":120},{"id":28,"g":6}]
5659	Salmon Pasta Bowl (Mushrooms + tomato)	dinner	non-vegetarian	28	[{"id":88,"g":160},{"id":13,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":53,"g":120},{"id":28,"g":6}]
5660	Salmon Pasta Bowl (Spinach + tomato)	dinner	non-vegetarian	28	[{"id":88,"g":160},{"id":13,"g":200},{"id":56,"g":70},{"id":53,"g":100},{"id":53,"g":120},{"id":28,"g":6}]
5661	Salmon Potato Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":70,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":37,"g":60}]
5662	Salmon Potato Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":70,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
5663	Salmon Potato Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":70,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
5664	Salmon Potato Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":70,"g":250},{"id":66,"g":120},{"id":55,"g":90},{"id":37,"g":60}]
5665	Salmon Potato Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":70,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":36,"g":10}]
5666	Salmon Potato Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":70,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":37,"g":60}]
5667	Salmon Potato Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":70,"g":250},{"id":56,"g":70},{"id":53,"g":100},{"id":28,"g":6}]
5668	Salmon Potato Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":70,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
5669	Salmon Quinoa Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":11,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
5670	Salmon Quinoa Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":11,"g":200},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
5671	Salmon Quinoa Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":11,"g":200},{"id":65,"g":140},{"id":57,"g":140},{"id":36,"g":10}]
5672	Salmon Quinoa Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":11,"g":200},{"id":66,"g":120},{"id":55,"g":90},{"id":110,"g":15}]
5673	Salmon Quinoa Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":11,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":37,"g":60}]
5674	Salmon Quinoa Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":11,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
5675	Salmon Quinoa Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":11,"g":200},{"id":56,"g":70},{"id":53,"g":100},{"id":36,"g":10}]
5676	Salmon Quinoa Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":11,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":36,"g":10}]
5677	Salmon Sweet Potato Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":69,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":36,"g":10}]
5678	Salmon Sweet Potato Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":69,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":37,"g":60}]
5679	Salmon Sweet Potato Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":69,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
5680	Salmon Sweet Potato Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":69,"g":250},{"id":66,"g":120},{"id":55,"g":90},{"id":36,"g":10}]
5681	Salmon Sweet Potato Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":69,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
5682	Salmon Sweet Potato Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":69,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":36,"g":10}]
5683	Salmon Sweet Potato Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":69,"g":250},{"id":56,"g":70},{"id":53,"g":100},{"id":110,"g":15}]
5684	Salmon Sweet Potato Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":69,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
5685	Salmon Tray Bake (Potato + Broccoli)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":70,"g":260},{"id":57,"g":180},{"id":28,"g":6}]
5686	Salmon Tray Bake (Potato + Cauliflower)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":70,"g":260},{"id":65,"g":160},{"id":28,"g":6}]
5687	Salmon Tray Bake (Potato + Green Beans)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":70,"g":260},{"id":66,"g":140},{"id":28,"g":6}]
5688	Salmon Tray Bake (Potato + Kale)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":70,"g":260},{"id":62,"g":120},{"id":28,"g":6}]
5689	Salmon Tray Bake (Quinoa + Broccoli)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":11,"g":200},{"id":57,"g":180},{"id":28,"g":6}]
5690	Salmon Tray Bake (Quinoa + Cauliflower)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":11,"g":200},{"id":65,"g":160},{"id":28,"g":6}]
5691	Salmon Tray Bake (Quinoa + Green Beans)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":11,"g":200},{"id":66,"g":140},{"id":28,"g":6}]
5692	Salmon Tray Bake (Quinoa + Kale)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":11,"g":200},{"id":62,"g":120},{"id":28,"g":6}]
5693	Salmon Tray Bake (Sweet Potato + Broccoli)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":69,"g":260},{"id":57,"g":180},{"id":28,"g":6}]
5694	Salmon Tray Bake (Sweet Potato + Cauliflower)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":69,"g":260},{"id":65,"g":160},{"id":28,"g":6}]
5695	Salmon Tray Bake (Sweet Potato + Green Beans)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":69,"g":260},{"id":66,"g":140},{"id":28,"g":6}]
5696	Salmon Tray Bake (Sweet Potato + Kale)	dinner	non-vegetarian	30	[{"id":88,"g":160},{"id":69,"g":260},{"id":62,"g":120},{"id":28,"g":6}]
5697	Salmon White Rice Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":9,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":36,"g":10}]
5698	Salmon White Rice Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":9,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":37,"g":60}]
5699	Salmon White Rice Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":9,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
5700	Salmon White Rice Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":9,"g":220},{"id":66,"g":120},{"id":55,"g":90},{"id":36,"g":10}]
5701	Salmon White Rice Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":9,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
5702	Salmon White Rice Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":9,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":36,"g":10}]
5703	Salmon White Rice Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":9,"g":220},{"id":56,"g":70},{"id":53,"g":100},{"id":110,"g":15}]
5704	Salmon White Rice Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":88,"g":160},{"id":9,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
5705	Salmon Whole Wheat Pasta Bowl (Bell Peppers + tomato)	dinner	non-vegetarian	28	[{"id":88,"g":160},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":53,"g":120},{"id":28,"g":6}]
5706	Salmon Whole Wheat Pasta Bowl (Mushrooms + tomato)	dinner	non-vegetarian	28	[{"id":88,"g":160},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":53,"g":120},{"id":28,"g":6}]
5707	Salmon Whole Wheat Pasta Bowl (Spinach + tomato)	dinner	non-vegetarian	28	[{"id":88,"g":160},{"id":14,"g":220},{"id":56,"g":70},{"id":53,"g":100},{"id":53,"g":120},{"id":28,"g":6}]
5708	Salmon Whole Wheat Pasta Plate (Bell Peppers + Onion)	dinner	non-vegetarian	24	[{"id":88,"g":160},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":37,"g":60}]
5709	Salmon Whole Wheat Pasta Plate (Broccoli + Spinach)	dinner	non-vegetarian	24	[{"id":88,"g":160},{"id":14,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
5710	Salmon Whole Wheat Pasta Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	24	[{"id":88,"g":160},{"id":14,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
5711	Salmon Whole Wheat Pasta Plate (Green Beans + Carrots)	dinner	non-vegetarian	24	[{"id":88,"g":160},{"id":14,"g":220},{"id":66,"g":120},{"id":55,"g":90},{"id":37,"g":60}]
5712	Salmon Whole Wheat Pasta Plate (Kale + Cucumber)	dinner	non-vegetarian	24	[{"id":88,"g":160},{"id":14,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":36,"g":10}]
5713	Salmon Whole Wheat Pasta Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	24	[{"id":88,"g":160},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":37,"g":60}]
5714	Salmon Whole Wheat Pasta Plate (Spinach + Tomato)	dinner	non-vegetarian	24	[{"id":88,"g":160},{"id":14,"g":220},{"id":56,"g":70},{"id":53,"g":100},{"id":28,"g":6}]
5715	Salmon Whole Wheat Pasta Plate (Tomato + Lettuce)	dinner	non-vegetarian	24	[{"id":88,"g":160},{"id":14,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
5716	Shrimp Brown Rice Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":10,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
5717	Shrimp Brown Rice Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":10,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":36,"g":10}]
5718	Shrimp Brown Rice Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":10,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":37,"g":60}]
5719	Shrimp Brown Rice Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":10,"g":220},{"id":66,"g":120},{"id":55,"g":90},{"id":28,"g":6}]
5720	Shrimp Brown Rice Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":10,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
5721	Shrimp Brown Rice Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":10,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
5722	Shrimp Brown Rice Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":10,"g":220},{"id":56,"g":70},{"id":53,"g":100},{"id":37,"g":60}]
5723	Shrimp Brown Rice Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":10,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":37,"g":60}]
5724	Shrimp Couscous Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":12,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":37,"g":60}]
5725	Shrimp Couscous Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":12,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
5726	Shrimp Couscous Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":12,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
5727	Shrimp Couscous Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":12,"g":220},{"id":66,"g":120},{"id":55,"g":90},{"id":37,"g":60}]
5728	Shrimp Couscous Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":12,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":36,"g":10}]
5729	Shrimp Couscous Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":12,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":37,"g":60}]
5730	Shrimp Couscous Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":12,"g":220},{"id":56,"g":70},{"id":53,"g":100},{"id":28,"g":6}]
5731	Shrimp Couscous Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":12,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
5732	Shrimp Pasta Bowl (Bell Peppers + tomato)	dinner	non-vegetarian	28	[{"id":90,"g":180},{"id":13,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":53,"g":120},{"id":28,"g":6}]
5733	Shrimp Pasta Bowl (Mushrooms + tomato)	dinner	non-vegetarian	28	[{"id":90,"g":180},{"id":13,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":53,"g":120},{"id":28,"g":6}]
5734	Shrimp Pasta Bowl (Spinach + tomato)	dinner	non-vegetarian	28	[{"id":90,"g":180},{"id":13,"g":200},{"id":56,"g":70},{"id":53,"g":100},{"id":53,"g":120},{"id":28,"g":6}]
5735	Shrimp Potato Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":70,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
5736	Shrimp Potato Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":70,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":36,"g":10}]
5737	Shrimp Potato Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":70,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":37,"g":60}]
5738	Shrimp Potato Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":70,"g":250},{"id":66,"g":120},{"id":55,"g":90},{"id":28,"g":6}]
5739	Shrimp Potato Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":70,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
5740	Shrimp Potato Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":70,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
5741	Shrimp Potato Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":70,"g":250},{"id":56,"g":70},{"id":53,"g":100},{"id":37,"g":60}]
5742	Shrimp Potato Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":70,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":37,"g":60}]
5743	Shrimp Quinoa Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":11,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":36,"g":10}]
5744	Shrimp Quinoa Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":11,"g":200},{"id":57,"g":150},{"id":56,"g":70},{"id":37,"g":60}]
5745	Shrimp Quinoa Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":11,"g":200},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
5746	Shrimp Quinoa Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":11,"g":200},{"id":66,"g":120},{"id":55,"g":90},{"id":36,"g":10}]
5747	Shrimp Quinoa Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":11,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
5748	Shrimp Quinoa Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":11,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":36,"g":10}]
5749	Shrimp Quinoa Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":11,"g":200},{"id":56,"g":70},{"id":53,"g":100},{"id":110,"g":15}]
5750	Shrimp Quinoa Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":11,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
5751	Shrimp Sweet Potato Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":69,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
5752	Shrimp Sweet Potato Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":69,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
5753	Shrimp Sweet Potato Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":69,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":36,"g":10}]
5754	Shrimp Sweet Potato Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":69,"g":250},{"id":66,"g":120},{"id":55,"g":90},{"id":110,"g":15}]
5755	Shrimp Sweet Potato Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":69,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":37,"g":60}]
5756	Shrimp Sweet Potato Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":69,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
5757	Shrimp Sweet Potato Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":69,"g":250},{"id":56,"g":70},{"id":53,"g":100},{"id":36,"g":10}]
5758	Shrimp Sweet Potato Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":69,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":36,"g":10}]
5759	Shrimp White Rice Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":9,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
5760	Shrimp White Rice Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":9,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
5761	Shrimp White Rice Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":9,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":36,"g":10}]
5762	Shrimp White Rice Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":9,"g":220},{"id":66,"g":120},{"id":55,"g":90},{"id":110,"g":15}]
5763	Shrimp White Rice Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":9,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":37,"g":60}]
5764	Shrimp White Rice Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":9,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
5765	Shrimp White Rice Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":9,"g":220},{"id":56,"g":70},{"id":53,"g":100},{"id":36,"g":10}]
5766	Shrimp White Rice Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":90,"g":180},{"id":9,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":36,"g":10}]
5767	Shrimp Whole Wheat Pasta Bowl (Bell Peppers + tomato)	dinner	non-vegetarian	28	[{"id":90,"g":180},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":53,"g":120},{"id":28,"g":6}]
5768	Shrimp Whole Wheat Pasta Bowl (Mushrooms + tomato)	dinner	non-vegetarian	28	[{"id":90,"g":180},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":53,"g":120},{"id":28,"g":6}]
5769	Shrimp Whole Wheat Pasta Bowl (Spinach + tomato)	dinner	non-vegetarian	28	[{"id":90,"g":180},{"id":14,"g":220},{"id":56,"g":70},{"id":53,"g":100},{"id":53,"g":120},{"id":28,"g":6}]
5770	Shrimp Whole Wheat Pasta Plate (Bell Peppers + Onion)	dinner	non-vegetarian	24	[{"id":90,"g":180},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
5771	Shrimp Whole Wheat Pasta Plate (Broccoli + Spinach)	dinner	non-vegetarian	24	[{"id":90,"g":180},{"id":14,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":36,"g":10}]
5772	Shrimp Whole Wheat Pasta Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	24	[{"id":90,"g":180},{"id":14,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":37,"g":60}]
5773	Shrimp Whole Wheat Pasta Plate (Green Beans + Carrots)	dinner	non-vegetarian	24	[{"id":90,"g":180},{"id":14,"g":220},{"id":66,"g":120},{"id":55,"g":90},{"id":28,"g":6}]
5774	Shrimp Whole Wheat Pasta Plate (Kale + Cucumber)	dinner	non-vegetarian	24	[{"id":90,"g":180},{"id":14,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
5775	Shrimp Whole Wheat Pasta Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	24	[{"id":90,"g":180},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
5776	Shrimp Whole Wheat Pasta Plate (Spinach + Tomato)	dinner	non-vegetarian	24	[{"id":90,"g":180},{"id":14,"g":220},{"id":56,"g":70},{"id":53,"g":100},{"id":37,"g":60}]
5777	Shrimp Whole Wheat Pasta Plate (Tomato + Lettuce)	dinner	non-vegetarian	24	[{"id":90,"g":180},{"id":14,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":37,"g":60}]
5778	Turkey Breast Brown Rice Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":10,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
5779	Turkey Breast Brown Rice Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":10,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
5780	Turkey Breast Brown Rice Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":10,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":36,"g":10}]
5781	Turkey Breast Brown Rice Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":10,"g":220},{"id":66,"g":120},{"id":55,"g":90},{"id":110,"g":15}]
5782	Turkey Breast Brown Rice Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":10,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":37,"g":60}]
5783	Turkey Breast Brown Rice Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":10,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
5784	Turkey Breast Brown Rice Plate (Spinach + Tomato)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":10,"g":220},{"id":56,"g":70},{"id":53,"g":100},{"id":36,"g":10}]
5785	Turkey Breast Brown Rice Plate (Tomato + Lettuce)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":10,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":36,"g":10}]
5786	Turkey Breast Couscous Plate (Bell Peppers + Onion)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":12,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":36,"g":10}]
5787	Turkey Breast Couscous Plate (Broccoli + Spinach)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":12,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":37,"g":60}]
5788	Turkey Breast Couscous Plate (Cauliflower + Broccoli)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":12,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
5789	Turkey Breast Couscous Plate (Green Beans + Carrots)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":12,"g":220},{"id":66,"g":120},{"id":55,"g":90},{"id":36,"g":10}]
5790	Turkey Breast Couscous Plate (Kale + Cucumber)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":12,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
5791	Turkey Breast Couscous Plate (Mushrooms + Zucchini)	dinner	non-vegetarian	25	[{"id":85,"g":160},{"id":12,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":36,"g":10}]
